"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HW17logic"
"938","4","1","1","1","1","0","0","0","0","1","1","1",810.277795,7.770555556,14040,94.09965061,0.78271777,2.879745429,0.000386262,6.123462882,"0"
"939","4","1","1","1","1","0","0","0","0","1","1","1",359.827,7.770555556,12934,86.68695733,0.721059233,2.652893688,0.000355834,5.641087529,"1"
"940","4","1","1","1","1","0","0","0","0","1","1","1",611.186005,7.385666667,13668,91.606412,1.076539,1.716793,0.011147,16.784461,"1"
"941","4","1","1","1","1","0","0","0","0","1","1","1",812.438241,7.770555556,12564,84.20712323,0.700432056,2.577002961,0.000345655,5.47971422,"1"
"942","4","1","1","1","1","0","0","0","0","1","1","0",246.202894,7.493988095,6731,42.88675347,0.670492595,1.490631,0.051464292,3.900659,"0"
"943","4","1","1","1","1","0","0","0","0","1","1","0",189.34723,7.493988095,3529,22.48512153,0.351532962,0.448306,0.026982244,6.092453,"0"
"944","4","1","1","1","1","0","0","0","0","1","1","0",190.097757,7.493988095,5437,34.64199653,0.541593855,1.463754,0.041570547,2.448506,"0"
"945","4","1","1","1","1","0","0","0","0","1","1","0",307.982746,7.493988095,6082,38.75163194,0.605844,0.975206,0.046502128,10.135234,"0"
"946","4","1","1","1","1","0","0","0","0","1","1","0",254.86429,7.493988095,6002,38.24190972,0.597874989,1.360069,0.045890459,4.757397,"0"
"947","4","1","1","1","1","0","0","0","0","1","1","0",537.003192,7.493988095,7313,46.59498264,0.728467144,1.134610491,0.055914183,9.685529314,"0"
"948","4","1","1","1","1","0","0","0","0","1","1","0",700.087125,7.493988095,5169,32.93442708,0.514897671,0.739205,0.039521456,2.537962,"0"
"949","4","1","1","1","1","0","0","0","0","1","1","0",144.254856,7.493988095,4561,29.06053819,0.454333193,0.70763824,0.034872773,6.040708218,"0"
"950","4","1","1","1","1","0","0","0","0","1","1","0",472.269439,7.493988095,8373,53.34880208,0.834056529,0.867706,0.064018796,15.29052,"0"
"951","4","1","1","1","1","0","0","0","0","1","1","0",472.366033,7.493988095,5033,32.06789931,0.501350354,0.780868946,0.038481619,6.665837418,"0"
"952","4","1","1","1","1","0","0","0","0","1","1","0",604.83708,7.493988095,7487,47.70362847,0.745799741,0.675733,0.057244563,14.060699,"0"
"953","4","1","1","1","1","0","0","0","0","1","1","0",134.69075,7.493988095,3624,23.09041667,0.360996162,0.562262877,0.027708601,4.799720803,"0"
"954","4","1","1","1","1","0","0","0","0","1","1","0",344.743201,7.493988095,5649,35.99276042,0.562711732,0.753296,0.04319147,7.481684,"0"
"955","4","1","1","1","1","0","0","0","0","1","1","0",331.385394,7.493988095,9526,60.69517361,0.948909888,1.477957,0.072834474,3.484022,"0"
"956","4","1","1","1","1","0","0","0","0","1","1","0",1022.45969,7.493988095,9038,57.58586806,0.900298926,1.402243897,0.069103293,11.97016463,"0"
"957","4","1","1","1","1","0","0","0","0","1","1","0",656.899091,7.493988095,5411,34.47633681,0.539003927,1.125597,0.041371755,8.937682,"0"
"958","4","0","0","1","0","0","0","0","0","0","1","0",92.766124,7.493988095,6118,26.23078328,0.101410687,0.230681049,0.043588774,3.619175,"1"
"959","4","0","0","1","0","0","0","0","0","0","1","0",44103.08959,7.493988095,1788099,7666.433043,29.6391547,67.4208162,12.73962794,644.79445,"1"
"960","4","0","0","1","0","0","0","0","0","0","1","0",2452.995146,7.493988095,194376,833.3825975,3.221935885,7.329006151,1.384866229,70.649608,"1"
"961","4","0","0","1","0","0","0","0","0","0","1","0",31261.54063,7.493988095,787675,3377.138317,13.05633591,29.69952525,5.611930007,2293.494854,"1"
"962","4","0","0","1","0","0","0","0","0","0","1","0",43864.31802,7.493988095,6647,28.49885853,0.110179281,0.250627155,0.047357728,6979.581655,"1"
"963","4","0","0","1","0","0","0","0","0","0","1","0",113364.7865,7.493988095,10095,43.28207866,0.167332607,0.380635043,0.071923615,3602.798135,"1"
"964","4","0","0","1","0","0","0","0","0","0","1","0",52492.16748,7.493988095,1069351,4584.817642,17.72533832,40.32020443,7.618780544,3888.690702,"1"
"965","4","0","0","1","0","0","0","0","0","0","1","0",47235.90207,7.493988095,4834,20.72566303,0.080127372,0.182267439,0.034440689,6519.039342,"1"
"966","4","0","0","1","0","0","0","0","0","0","1","0",3141.275133,7.493988095,855893,901.473841,1.817166,3.436357,0.397943,268.167503,"1"
"967","4","0","0","1","0","0","0","0","0","0","1","0",57444.09073,7.493988095,9127,39.13180108,0.151287241,0.344136309,0.065026928,5476.013783,"1"
"968","4","0","0","1","0","0","0","0","0","0","1","0",83059.85403,7.493988095,8743,37.48540998,0.144922138,0.329657472,0.062291052,4688.274845,"1"
"969","4","0","0","1","0","0","0","0","0","0","1","0",22651.1874,7.493988095,570726,2446.974505,9.460234699,21.51939727,4.066238443,1661.798514,"1"
"970","4","0","0","1","0","0","0","0","0","0","0","0",53.6143,7.493988095,458.442,2.920975938,0.045666612,0.027650583,0.003505184,0.914273744,"0"
"971","4","0","0","1","0","0","0","0","0","0","0","0",82.9121,7.493988095,694.4159,4.424490196,0.069172592,0.041883171,0.005309408,1.384877967,"0"
"972","4","0","0","1","0","0","0","0","0","0","0","0",48.231,7.493988095,651.0237,4.148015589,0.064850181,0.039266003,0.004977637,1.298340632,"1"
"973","4","0","0","1","0","0","0","0","0","0","0","0",57.6424,7.493988095,441.2965,2.811732908,0.043958704,0.026616465,0.003374092,0.880080367,"1"
"974","4","0","0","1","0","0","0","0","0","0","0","0",53.5219,7.493988095,773.6692,4.929454799,0.077067222,0.046663274,0.005915367,1.542933318,"1"
"975","4","0","0","1","0","0","0","0","0","0","0","0",76.9,7.493988095,578.1831,3.683909682,0.057594338,0.034872677,0.004420708,1.153074168,"1"
"976","4","0","0","1","0","0","0","0","0","0","0","0",64.6883,7.493988095,881.1542,5.614298462,0.087774085,0.053146151,0.006737183,1.757291325,"1"
"977","4","0","0","1","0","0","0","0","0","0","0","0",39.114,7.493988095,382.7838,2.438917615,0.0381301,0.023087316,0.002926712,0.763388123,"1"
"978","4","0","0","1","0","0","0","0","0","0","0","0",27.9517,7.493988095,462.5382,2.94707499,0.046074645,0.027897642,0.003536503,0.922442822,"1"
"979","4","0","0","1","0","0","0","0","0","0","0","0",29.4013,7.493988095,370.3333,2.359588908,0.036889873,0.022336374,0.002831517,0.738558013,"1"
"980","4","0","0","1","0","0","0","0","0","0","0","0",67.6761,7.493988095,958.9487,6.10996828,0.0955234,0.057838267,0.007331989,1.912437383,"1"
"981","4","0","0","1","0","0","0","0","0","0","0","0",75.0855,7.493988095,596.6611,3.801642773,0.05943498,0.035987164,0.004561988,1.189924959,"1"
"982","4","0","0","1","0","0","0","0","0","0","0","0",18.8264,7.493988095,422.5879,2.692530543,0.042095091,0.02548807,0.003231048,0.842769689,"1"
"983","4","0","0","1","0","0","0","0","0","0","0","0",70.5992,7.493988095,542.3237,3.455430519,0.054022289,0.032709845,0.004146532,1.081559543,"1"
"984","4","0","0","1","0","0","0","0","0","0","0","0",32.5049,7.493988095,505.075,3.218099392,0.050311848,0.030463217,0.003861733,1.007274227,"1"
"985","4","0","0","1","0","0","0","0","0","0","0","0",14.3173,7.493988095,321.3733,2.047638908,0.032012839,0.019383388,0.002457176,0.64091678,"0"
"986","4","0","0","1","0","0","0","0","0","0","0","0",57.9972,7.493988095,452.5226,2.883260316,0.045076965,0.027293559,0.003459925,0.902468648,"1"
"987","5","1","1","1","1","0","0","0","0","1","0","0",988.604,7.399354839,10806,68.85072917,1.076414051,0.651755735,0.0243,102.2579,"1"
"988","5","1","1","1","1","0","0","0","0","1","0","0",1669.9785,7.330645161,14030,89.39253472,1.397565162,0.846208862,0.0157,155.9033,"1"
"989","5","1","1","1","1","0","0","0","0","1","0","0",2045.478,7.573870968,14175,90.31640625,1.412008993,0.854954428,0.0264,130.3382,"1"
"990","5","1","1","1","1","0","0","0","0","1","0","0",4421.413,7.483333333,21568,137.4211111,2.148445147,1.300857644,0.0329,488.223,"1"
"991","5","1","1","1","1","0","0","0","0","1","0","0",1878.999,7.083666667,16824,107.1945833,1.675882843,1.014726864,0.0205,202.086,"1"
"992","5","1","1","1","1","0","0","0","0","1","0","0",3063.095,7.917096774,22957,146.2711632,2.286807087,1.384634131,0.0788,209.314,"1"
"993","5","1","1","1","1","0","0","0","0","1","0","0",4469.027,7.376774194,22001,140.1799826,2.191577415,1.326973712,0.0419,477.511,"1"
"994","5","0","1","1","1","0","0","0","0","0","1","0",4011.337,7.1945,99020.236,746.669,12.01091256,5.97233081,4799.703,404.914,"1"
"995","5","0","1","1","1","0","0","0","0","0","1","0",3885.694,7.307419355,92904.383,820.667,11.26907454,5.603457751,4233.02,316.507,"1"
"996","5","0","1","1","1","0","0","0","0","0","1","0",5604.962,7.275806452,109335.754,716.467,13.26215968,6.594503493,0.019,372.761,"1"
"997","5","0","1","1","1","0","0","0","0","0","1","0",4750.911,7.235833333,98941.711,869.395,12.00138767,5.967594634,0.032,405.624,"1"
"998","5","0","1","1","1","0","0","0","0","0","1","0",4839.52,8.291666667,171332.74,1238.926,24.517,10.33380492,213.606,29.328,"1"
"999","5","0","1","1","1","0","0","0","0","0","1","0",4284.689,8.157741935,175679.612,1287.767,24.675,10.59598322,255.582,10.826,"1"
"1000","5","0","1","1","1","0","0","0","0","0","1","0",4287.764,7.949666667,176952.974,1229.469,25.149,10.67278509,21.309,7.285,"1"
"1001","5","0","1","1","1","0","0","0","0","0","1","0",4635.615,8.070645161,181743.141,1311.802,25.301,10.9617004,243.705,126.349,"1"
"1002","5","0","1","1","1","0","0","0","0","0","1","0",6113.141,7.842806452,205237.513,1411.623,60.424,12.37874572,910.003,156.524,"1"
"1003","5","0","1","1","1","0","0","0","0","0","1","0",3457.775783,7.780481933,188262,1593.007389,9.894,11.35488046,785.238037,68.188,"1"
"1004","5","1","1","1","1","0","0","0","0","1","1","1",2567.6517,7.815357143,102622.9719,653.8651161,10.22254386,2.5462,3.0997,204.6616339,"1"
"1005","5","1","1","1","1","0","0","0","0","1","1","1",2763.4,7.002,154688,985.5988889,15.4088781,9.9828,4.4641,308.4952447,"1"
"1006","5","1","1","1","1","0","0","0","0","1","1","1",2748.516,7.539,149208,950.6829167,14.86300091,4.0033,4.7776,297.5664464,"1"
"1007","5","1","1","1","1","0","0","0","0","1","1","1",3184.985,7.637,154242.707,982.7616922,15.3645213,5.7491,6.5486,307.6071941,"1"
"1008","5","1","1","1","1","0","0","0","0","1","1","1",4765.967,7.746774194,206025,1312.69401,20.52269155,4.8652,6.1062,410.8769444,"1"
"1009","5","1","1","1","1","0","0","0","0","1","1","1",3938.407,7.633870968,171620,1093.481597,17.09551911,3.5392,5.8931,342.262838,"1"
"1010","5","1","1","1","1","0","0","0","0","1","1","1",3727.492,7.802333333,154687,985.5925174,15.40877849,3.7316,3.4586,308.4932504,"1"
"1011","5","1","1","1","1","0","0","0","0","1","1","1",3300.5628,7.844,178649.8891,1138.272731,17.79578483,4.464,4.4201,356.2825898,"1"
"1012","5","1","1","1","1","0","0","0","0","1","1","1",2770.3062,7.033870968,143995,917.4681424,14.34372028,11.6786,4.2446,287.170128,"1"
"1013","5","1","1","1","1","0","0","0","0","1","1","1",2080.686,7.197419355,119636,762.2640972,11.91725629,2.9138,3.908,238.5908221,"1"
"1014","5","1","1","1","1","0","0","0","0","1","1","1",2533.501,7.829032258,106314,677.3826042,10.59021687,2.0767,2.3776,212.0226743,"1"
"1015","5","1","1","1","1","0","0","0","0","1","1","1",3247.812,7.570865097,119868.8457,763.7476801,11.94045066,8.0909,5.796,239.0551877,"1"
"1016","5","1","1","1","1","0","0","0","0","1","1","1",3464.9853,7.854137931,176795.3193,1126.456288,17.61104626,18.2602,7.2354,352.5840096,"1"
"1017","5","1","1","1","1","0","0","0","0","1","1","1",5450.5742,7.564666667,174124.8079,1109.44105,17.34502961,13.8575,7.7306,347.2581921,"1"
"1018","5","1","1","1","1","0","0","0","0","1","1","1",3517.1088,7.537950677,144020.2997,917.6293401,14.34624045,10.7597,5.6872,287.2205833,"1"
"1019","5","1","1","1","1","0","0","0","0","1","1","1",2593.304,7.73962963,144062.0206,917.895166,14.35039638,3.7491,3.9272,287.3037876,"1"
"1020","5","1","1","1","1","0","0","0","0","1","1","1",308.8314,7.21,8259.0498,52.62276522,0.82270565,0.8841,0.0148,16.47107461,"1"
"1021","5","1","1","1","1","0","0","0","0","1","1","1",3058.0388,7.686666667,163644.4978,1042.665463,16.30105838,5.6758,4.3769,326.3572442,"1"
"1022","5","1","1","1","1","0","0","0","0","1","1","1",4886.0303,7.123,151004.8938,962.1318754,15.04199422,16.949,4.6313,301.150003,"1"
"1023","5","1","1","1","1","0","0","0","0","1","1","0",743.548152,6.977083333,21813,138.9821354,2.172850241,1.315634634,0.16677917,21.745262,"1"
"1024","5","1","1","1","1","0","0","0","0","1","1","0",3075.208828,7.199285714,47986,305.7441319,4.780011537,2.894239378,0.366894295,72.379873,"1"
"1025","5","1","1","1","1","0","0","0","0","1","1","0",2562.7097,7.258709678,57968,369.3447222,5.774344784,3.496296175,0.443215281,83.77585306,"1"
"1026","5","1","1","1","1","0","0","0","0","1","1","0",1705.710452,7.18483871,65230,415.6147569,6.497731684,3.934298225,0.498739525,110.857855,"1"
"1027","5","1","1","1","1","0","0","0","0","1","1","0",2999.4846,7.258709678,58127,370.3577951,5.790183191,3.50588614,0.444430973,84.00564123,"1"
"1028","5","1","1","1","1","0","0","0","0","1","1","0",2249.4257,7.258709678,59831,381.2148785,5.959923108,3.608661614,0.45745952,86.46827672,"1"
"1029","5","1","1","1","1","0","0","0","0","1","1","0",2144.036002,7.284516129,36084,229.9102083,3.594422046,2.17637923,0.275893255,171.347506,"1"
"1030","5","1","1","1","1","0","0","0","0","1","1","0",2378.190736,7.381,56424,359.5070833,5.620542887,3.40317098,0.431410071,196.318874,"1"
"1031","5","1","1","1","1","0","0","0","0","1","1","0",3977.882,7.258709678,61977,394.8881771,6.173691807,3.738095985,0.473867539,89.56969441,"1"
"1032","5","1","1","1","1","0","0","0","0","1","1","0",2418.513792,7.258709678,60643,386.388559,6.040808562,3.657636781,0.46366796,87.64178611,"1"
"1033","5","1","1","1","1","0","0","0","0","1","1","0",2833.289344,7.319354839,57757,368.0003299,5.753326519,3.483569869,0.441602004,163.464177,"1"
"1034","5","1","1","1","1","0","0","0","0","1","1","0",3351.5133,7.258709678,64470,410.7723958,6.422026087,3.888459398,0.49292867,93.17259949,"1"
"1035","5","1","1","1","1","0","0","0","0","1","1","0",4020.918338,7.302067452,57311,365.1586285,5.708899287,3.456669716,0.43819195,75.875753,"1"
"1036","5","1","1","1","1","0","0","0","0","1","1","0",3738.952,7.258709678,64712,412.3143056,6.446132343,3.903055446,0.494778969,93.52233997,"1"
"1037","5","1","1","1","1","0","0","0","0","1","1","0",3133.748396,7.258709678,67901,432.6331076,6.763797011,4.095397574,0.51916162,98.13111025,"1"
"1038","5","1","1","1","1","0","0","0","0","1","1","0",3128.557377,7.1875,49898,317.9264931,4.970470881,3.009560215,0.381513181,52.78,"1"
"1039","5","1","1","1","1","0","0","0","0","1","1","0",4835.082145,7.265806452,66599,424.3373785,6.63410137,4.016868427,0.509206709,206.548752,"1"
"1040","5","1","1","1","1","0","0","0","0","1","1","0",2575.83422,7.258709678,71467,455.3539757,7.119015641,4.310478173,0.546426761,23.516748,"1"
"1041","5","1","1","1","1","0","0","0","0","1","1","0",3905.41,7.042580645,65962,420.2787153,6.570648127,3.978448252,0.504336295,91.37,"1"
"1042","5","1","1","1","1","0","0","0","0","1","1","0",8009.864759,7.286666667,66551,424.0315451,6.629319964,4.013973343,0.508839708,362.143611,"1"
"1043","5","1","1","1","1","0","0","0","0","1","1","0",7272.305106,7.367741935,62973,401.2342188,6.272905984,3.798168973,0.481482816,288.481339,"1"
"1044","5","1","1","1","1","0","0","0","0","1","1","0",2489.0801,7.258709678,57071.872,363.6350178,5.685079119,3.442246891,0.436363611,82.48076116,"1"
"1045","5","1","1","1","1","0","0","0","0","1","1","0",4080.5673,7.258709678,68670,437.5328125,6.840399122,4.141779229,0.525041287,99.24247568,"1"
"1046","5","1","1","1","1","0","0","0","0","1","1","0",3439.038703,7.2462381,58665,373.7856771,5.843774785,3.538335204,0.448544446,76.525144,"1"
"1047","5","1","1","1","1","0","0","0","0","1","1","0",3591.703579,7.31891129,60537,385.7131771,6.030249623,3.651243471,0.462857498,87.488594,"1"
"1048","5","1","1","1","1","0","0","0","0","1","1","0",3792.321418,7.251612903,52261,332.9824132,5.205855519,3.152082777,0.399580351,64.403143,"1"
"1049","5","1","1","1","1","0","0","0","0","1","1","0",3657.78,7.109354839,69972,445.8285417,6.970094763,4.220308376,0.534996199,42.93,"1"
"1050","1","1","1","1","1","0","0","0","0","1","1","0",210.672,6.95,112,0.713611111,0.011156614,0.006755195,0.000856336,1.44144,"1"
"1051","1","1","1","1","1","0","0","0","0","1","1","0",133.2478016,6.95,70.83881,0.451351446,0.00705644,0.004272589,0.000541624,0.911695485,"1"
"1052","1","1","1","1","1","0","0","0","0","1","1","0",144.837,6.95,77,0.490607639,0.007670172,0.004644197,0.000588731,0.99099,"0"
"1053","1","1","1","1","1","0","0","0","0","1","1","0",144.837,6.95,77,0.490607639,0.007670172,0.004644197,0.000588731,0.99099,"1"
"1054","1","1","1","1","1","0","0","0","0","1","1","0",227.9410848,6.95,121.1808,0.772106833,0.012071138,0.007308929,0.000926532,1.559596896,"1"
"1055","1","1","1","1","1","0","0","0","0","1","1","0",224.5402782,6.95,119.372822,0.760587251,0.01189104,0.007199882,0.000912708,1.536328219,"1"
"1056","1","1","1","1","1","0","0","0","0","1","1","0",321.651,6.95,171,1.08953125,0.017033759,0.010313736,0.001307442,2.20077,"1"
"1057","1","1","1","1","1","0","0","0","0","1","1","0",372.515121,6.95,198.041,1.261823733,0.019727384,0.011944693,0.001514194,2.54878767,"1"
"1058","1","1","1","1","1","0","0","0","0","1","1","0",143.298342,6.95,76.182,0.485395729,0.007588689,0.00459486,0.000582477,0.98046234,"1"
"1059","1","1","1","1","1","0","0","0","0","1","1","0",169.29,6.95,90,0.5734375,0.008965136,0.005428282,0.000688128,1.1583,"1"
"1060","1","1","1","1","1","0","0","0","0","1","1","0",1.881,6.95,1,0.006371528,9.96e-05,6.03e-05,7.65e-06,0.01287,"1"
"1061","5","1","1","1","1","0","0","0","0","1","1","0",1059.205,6.768666667,37121,236.5174826,3.697720341,1.9131,0.283822013,282.9045,"1"
"1062","5","1","1","1","1","0","0","0","0","1","1","0",4317.284,6.849575773,32733,208.5592188,3.260620132,0.6986,0.250271974,497.827,"0"
"1063","5","1","1","1","1","0","0","0","0","1","1","0",7635.979,6.849575773,41178,262.3667708,4.10184877,0.748192,0.314841272,548.280108,"1"
"1064","5","1","1","1","1","0","0","0","0","1","1","0",7050.1606,6.849575773,42801,272.7077604,4.263520064,0.429254,0.327250504,490.7189,"0"
"1065","5","1","1","1","1","0","0","0","0","1","1","0",2217.275,6.982,49556,315.7474306,4.936403362,1.1966,0.378898297,329.8187,"1"
"1066","5","1","1","1","1","0","0","0","0","1","1","0",1592.568,7.568387097,48481,308.8980382,4.829319788,1.8201,0.370678996,1058.053,"1"
"1067","5","1","1","1","1","0","0","0","0","1","1","0",2172.676,6.849575773,31205.9,198.8292587,3.108501689,3.0731,0.238595979,307.6259,"1"
"1068","5","1","1","1","1","0","0","0","0","1","1","0",1410.948,6.661666667,48569.2,309.4600069,4.838105621,3.9317,0.371353361,510.223,"1"
"1069","5","1","1","1","1","0","0","0","0","1","1","0",7983.381,7.69,46299,294.9953646,4.611965035,1.8138,0.353995727,1007.009,"1"
"1070","5","1","1","1","1","0","0","0","0","1","1","0",1279.7756,7.176129032,43751,278.7607118,4.35815206,1.5298,0.334514073,413.1526,"1"
"1071","5","1","1","1","1","0","0","0","0","1","1","0",4396.473,7.235091258,42107,268.2859201,4.194388901,2.0459,0.321944277,655.8792,"1"
"1072","5","1","1","1","1","0","0","0","0","1","1","0",1568.607,6.580967742,50662.1,322.7949774,5.046584889,6.5239,0.387355384,947.257,"1"
"1073","5","1","1","1","1","0","0","0","0","1","1","0",5448.315,6.815483871,54723,348.6691146,5.451101808,1.0448,0.418404462,460.9362,"1"
"1074","5","1","1","1","1","0","0","0","0","1","1","0",1947.773,6.803,47004.8,299.4923889,4.682271627,5.5881,0.359392176,813.431,"1"
"1075","5","1","1","1","1","0","0","0","0","1","1","0",2038.129,6.830322581,48196.4,307.0847014,4.800970034,5.8312,0.368502984,664.291,"1"
"1076","5","1","1","1","1","0","0","0","0","1","1","0",1765.748,7.417,50770,323.4824653,5.057333092,1.5235,0.388180372,570.639,"1"
"1077","5","0","0","1","1","0","0","0","0","0","1","0",2796.88,7.652580645,29974.08,207.9044488,22.34205016,1.807864016,0.229177655,56.27,"1"
"1078","5","0","0","1","1","0","0","0","0","0","1","0",1379.11,6.413214286,26751.04,185.5489885,19.93966379,1.61346879,0.204534738,482.64,"1"
"1079","5","0","0","1","1","0","0","0","0","0","1","0",2791.62,7.725,39570.41,274.4659479,29.49495314,2.386659418,0.302549862,9.59,"1"
"1080","5","0","0","1","1","0","0","0","0","0","1","0",2826.74,6.825806452,47108.56,326.75162,35.11373195,2.841317246,0.36018551,19.85,"1"
"1081","5","0","0","1","1","0","0","0","0","0","1","0",3522.72,7.377419355,36853.57,255.6215622,27.46987763,2.222795263,0.28177728,54.5,"1"
"1082","5","0","0","1","1","0","0","0","0","0","1","0",2871.012,7.775333333,64557.996,262.802,85.874,3.893766811,0.493601476,94.259,"1"
"1083","5","0","0","1","1","0","0","0","0","0","1","0",2379.382,7.618023964,38651.773,515.703,46.139,2.33125252,0.295526091,15.068,"1"
"1084","5","0","0","1","1","0","0","0","0","0","1","0",2727.5,7.644574774,49189.054,353.923,64.125,2.966800672,0.376092679,30.554,"1"
"1085","5","0","0","1","1","0","0","0","0","0","1","0",3562.48,7.5858244,42614.37,268.32,14.89,2.570253568,0.325823557,27.28,"1"
"1086","5","0","0","1","1","0","0","0","0","0","1","0",1934.374,7.587748452,52919.299,317.16,56.253,3.191787584,0.404613614,15.852,"1"
"1087","5","0","0","1","1","0","0","0","0","0","1","0",2218.15,7.574333333,30688.76,212.8615701,22.87475763,1.8509694,0.234641999,108.53,"1"
"1088","5","0","0","1","1","0","0","0","0","0","1","0",2257.099,7.603724968,46901.285,550.457,34.082,2.828815611,0.358600714,234.52,"1"
"1089","5","0","0","1","1","0","0","0","0","0","1","0",7212.31,6.884527767,49082.71,340.444603,6.11,2.960386614,0.375279587,13.54,"1"
"1090","5","0","0","1","1","0","0","0","0","0","1","0",2271.071,7.664516129,54220.227,422.418,65.662,3.270252075,0.414560329,100.177,"1"
"1091","5","0","0","1","1","0","0","0","0","0","1","0",8307.43,6.831290323,53687.17,372.3817873,40.01728978,3.238101144,0.410484649,185.19,"1"
"1092","5","0","0","1","1","0","0","0","0","0","1","0",2339.075,7.481290323,66213.532,442.116,27.058,3.993619215,0.506259474,68.162,"1"
"1093","5","0","0","1","1","0","0","0","0","0","1","0",2974.387,7.439,73122.472,467.402,49.074,4.410326717,0.55908427,39.128,"1"
"1094","5","0","0","1","1","0","0","0","0","0","1","0",4766.37,7.838666667,46868.49,325.0864606,34.93478881,2.826837605,0.358349968,4.99,"1"
"1095","5","0","0","1","1","0","0","0","0","0","1","0",5009.72,7.283870968,46002.62,319.0806641,34.28938748,2.77461331,0.351729647,14.79,"1"
"1096","5","0","0","1","1","0","0","0","0","0","1","0",2853.256,7.621333333,66586.259,614.11,49.632,4.016099963,0.509109293,50.544,"1"
"1097","5","0","0","1","1","0","0","0","0","0","1","0",2090.63,6.834,35828.04,248.5083414,26.70546909,2.160941195,0.27393622,20.41,"1"
"1098","5","1","1","1","1","0","0","0","0","1","0","0",9125.1484,7.481774194,34990,222.9397569,3.485445832,2.26687013,0.267528683,461.55542,"0"
"1099","5","1","1","1","1","0","0","0","0","1","0","0",7462.9151,7.481774194,40303,256.791684,4.014687721,2.611079361,0.308151143,634.60577,"0"
"1100","5","1","1","1","1","0","0","0","0","1","0","0",9990.902377,7.2995476,28672,182.6844444,2.856093252,1.857550739,0.219222132,544.311232,"0"
"1101","5","1","1","1","1","0","0","0","0","1","0","0",645863.0272,6.9275,21918,139.6511458,2.183309567,1.419984553,0.167581985,36291.96629,"0"
"1102","5","1","1","1","1","0","0","0","0","1","0","0",12588.69888,7.726,29475,187.8007813,2.936082192,2.140004,0.225361758,438.629599,"0"
"1103","5","1","1","1","1","0","0","0","0","1","0","0",12213.2744,7.569032258,28530,181.7796875,2.841948259,0.88325,0.21813642,346.73276,"0"
"1104","5","1","1","1","1","0","0","0","0","1","0","0",7275.6073,7.481774194,41314,263.2332986,4.115396087,2.676578238,0.315881109,677.82212,"0"
"1105","5","1","1","1","1","0","0","0","0","1","0","0",8148.0788,7.481774194,40573,258.5119965,4.04158313,2.628571643,0.310215526,536.50875,"0"
"1106","5","1","1","1","1","0","0","0","0","1","0","0",9213.893466,7.481774194,35117,223.748941,3.498096635,2.275097981,0.268499707,394.185136,"0"
"1107","5","1","1","1","1","0","0","0","0","1","0","0",8621.950487,7.481774194,27998,178.3900347,2.788954341,1.813884821,0.214068821,400.717173,"0"
"1108","5","1","1","1","1","0","0","0","0","1","0","0",9857.696488,7.481774194,29805,189.9033854,2.968954359,1.930953536,0.227884893,190.686126,"0"
"1109","5","1","1","1","1","0","0","0","0","1","0","0",11554.50967,7.427096774,32643,207.9857813,3.251654995,2.114816852,0.249583847,298.371019,"0"
"1110","5","1","1","1","1","0","0","0","0","1","0","0",8353.631,7.481774194,37627,239.7414757,3.74812433,2.437711414,0.287690819,424.92884,"0"
"1111","5","1","1","1","1","0","0","0","0","1","0","0",8522.0705,7.481774194,36959,235.4852951,3.681583095,2.394434214,0.282583383,447.7612,"0"
"1112","5","1","1","1","1","0","0","0","0","1","0","0",10905.07808,7.674666667,30060,191.528125,2.994355579,1.947474024,0.229834587,330.678104,"0"
"1113","5","1","1","1","1","0","0","0","0","1","0","0",9434.195874,7.481774194,28668,182.6589583,2.855694802,1.857291594,0.219191548,431.134327,"0"
"1114","5","1","1","1","1","0","0","0","0","1","0","0",9104.236968,7.481774194,27639,176.1026563,2.753193408,1.790626565,0.211323957,427.039505,"0"
"1115","5","1","1","1","1","0","0","0","0","1","0","0",9920.251957,7.481774194,27667,176.281059,2.755982562,1.79244058,0.211538041,385.181637,"0"
"1116","5","1","1","1","1","0","0","0","0","1","0","0",13860.52806,7.774516129,32792,208.9351389,3.266497277,2.12447,0.25072308,421.629206,"1"
"1117","5","1","1","1","1","0","0","0","0","1","0","0",9560.884734,7.410689655,30244,192.7004861,3.012684302,1.95939469,0.231241426,488.518007,"0"
"1118","5","1","1","1","1","0","0","0","0","1","0","0",9432.584787,7.481774194,26916,171.4960417,2.681173478,1.743786122,0.205796,372.66223,"1"
"1119","5","1","1","1","1","0","0","0","0","1","0","0",9978.500063,7.481774194,27119,172.7894618,2.701394842,1.756937727,0.207348109,399.665449,"0"
"1120","5","1","1","1","1","0","0","0","0","1","0","0",11419.66036,7.536451613,30982,197.4026736,3.086198421,2.007206927,0.236884071,577.284016,"0"
"1121","5","1","1","1","1","0","0","0","0","1","0","0",8631.270507,7.481774194,27658,176.2237153,2.755086048,1.791857504,0.211469229,640.889822,"0"
"1122","5","1","1","1","1","0","0","0","0","1","0","0",8530.233598,7.481774194,26429,168.3931076,2.632662129,1.712235229,0.202072465,574.488877,"0"
"1123","5","1","1","1","1","0","0","0","0","1","0","0",9001.435316,7.187741935,27557,175.580191,2.745025173,1.785314095,0.210696997,415.296245,"0"
