"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Fe","Cu","Cr","Zn","Ni","NH3N","HW17logic"
"1595","3","1","0","1","1","0","0","0","0","0","0","1",8.50743,7.766666667,0.000285,952.364049,4.368131408,0.068900237,0.580922237,0.035664424,0.01593568,0.083175,0.014456115,0.442839836,"1"
"1596","3","1","0","1","1","0","0","0","0","0","0","1",9.1703,7.470967742,0.002318,380.075852,1.74326327,0.02749717,0.231838355,0.014233198,0.006359718,0.043546,0.005769243,0.176731501,"1"
"1597","3","1","0","1","1","0","0","0","0","0","0","1",39.4192,7.470967742,0.010969,5327.03,24.43305906,0.385392149,3.249377367,0.199488268,0.08913592,1.2338,0.080859999,2.477016112,"1"
"1598","3","1","0","1","1","0","0","0","0","0","0","1",96.70415,7.470967742,0.001161,1787.011118,8.196339834,0.129284058,1.090039568,0.066920545,0.02990163,0.36465,0.027125381,0.830942445,"1"
"1599","3","1","0","1","1","0","0","0","0","0","0","1",29.02921,7.470967742,0.012862,4441.904,20.37332299,0.321356352,2.709468939,0.166341795,0.074325318,0.721572,0.067424504,2.065441301,"1"
"1600","3","1","0","1","1","0","0","0","0","0","0","1",33.3898,7.470967742,0.001692,1100.85995,5.049225586,0.0796434,0.671501644,0.041225344,0.018420427,0.234903,0.016710162,0.511888957,"1"
"1601","3","1","0","1","1","0","0","0","0","0","0","1",42.7996,7.779032258,0.000138,2455.954,11.26452622,0.177679756,1.498080796,0.091971325,0.041094891,0.936046,0.037279392,1.14199425,"1"
"1602","3","1","0","1","1","0","0","0","0","0","0","1",0.043517276,7.470967742,0.000112,3.302596,0.015147751,0.000238931,0.002014515,0.000123677,5.53e-05,0.000516644,5.01e-05,0.001535674,"1"
"1603","1","0","1","0","0","0","0","0","0","0","0","0",0.186020368,7.473833334,2.62e-05,8,0.036692955,0.000578772,0.004879833,0.000299586,0.000133862,0.000905968,0.000121434,0.003719921,"1"
"1604","1","0","1","0","0","0","0","0","0","1","0","1",0.255778006,7.473833334,3.6e-05,11,0.050452813,0.000795812,0.006709771,0.000411931,0.00018406,0.001245706,0.000166971,0.005114891,"1"
"1605","1","0","1","0","0","0","0","0","0","1","0","1",0.23252546,7.473833334,3.27e-05,10,0.045866194,0.000723465,0.006099792,0.000374483,0.000167328,0.00113246,0.000151792,0.004649901,"1"
"1606","1","0","1","0","0","0","0","0","0","1","0","1",0.11626273,7.473833334,1.64e-05,5,0.022933097,0.000361733,0.003049896,0.000187242,8.37e-05,0.00056623,7.59e-05,0.00232495,"1"
"1607","4","0","1","1","0","0","0","0","0","1","1","0",1837.264,7.473833334,0.053512391,16361.903,75.04582147,1.183726948,9.980420099,0.612725606,0.273779814,1.852919482,0.018,7.608122604,"1"
"1608","4","0","1","1","0","0","0","0","0","1","1","0",816.5392,7.473833334,0.038559151,11789.8131,54.07538531,0.852952097,7.191540472,0.441508569,0.197276126,1.335148753,0.005165028,5.48214615,"1"
"1609","4","0","1","1","0","0","0","0","0","1","1","0",2141.86,7.473833334,0.089585146,27391.478,125.634284,1.981678455,16.70823116,1.025764543,0.458335057,3.101974339,0.012,12.73676558,"1"
"1610","4","0","1","1","0","0","0","0","0","1","1","0",925.37,7.473833334,0.056562383,17294.466,79.323133,1.251194648,10.54926411,0.647648514,0.289384167,1.958528479,0.005,8.041755149,"1"
"1611","4","0","1","1","0","0","0","0","0","1","1","0",1682.043,7.473833334,0.055528507,16978.349,77.87322464,1.228324679,10.35643932,0.635810467,0.284094657,1.922729504,0.007438087,7.894763879,"1"
"1612","4","0","1","1","0","0","0","0","0","1","1","0",1027.7606,7.473833334,0.06358425,19441.4661,89.17060528,1.406522661,11.85888946,0.728050038,0.325309407,2.201667575,0.016,9.0400889,"1"
"1613","4","0","1","1","0","0","0","0","0","1","1","0",2018.125,7.473833334,0.065038894,19886.237,91.21060011,1.438700293,12.13019045,0.744705956,0.332751652,2.252036085,0.008712011,9.246902956,"1"
"1614","4","0","1","1","0","0","0","0","0","1","1","0",1895.052,7.473833334,0.073506206,22475.195,103.0851651,1.626002427,13.70940091,0.841658057,0.376072068,2.54522513,0.002,10.45074275,"1"
"1615","4","0","1","1","0","0","0","0","0","1","1","0",880.52,7.473833334,0.045823944,14011.09,64.26353699,1.013653779,8.546473124,0.524691634,0.234444221,1.586699397,0.002,6.515017876,"1"
"1616","4","0","1","1","0","0","0","0","0","1","1","0",1292.1,7.473833334,0.049133346,15022.97,68.90464542,1.086859788,9.163698852,0.562584829,0.251375768,1.701290724,0.00658145,6.985532039,"1"
"1617","4","0","1","1","0","0","0","0","0","1","1","0",2218.996,7.473833334,0.087199795,26662.135,122.2890652,1.928913018,16.26334712,0.998451881,0.446131135,3.019379187,0.01168048,12.39762832,"1"
"1618","4","0","1","1","0","0","0","0","0","1","1","0",1620.255,7.473833334,0.046297323,14155.83,64.92740428,1.024125216,8.63476151,0.530111902,0.236866121,1.603090618,0.006201562,6.582320541,"1"
"1619","3","1","0","1","1","0","0","0","0","0","0","1",40.69281587,7.992580645,0.00572358,1750.037,8.026753628,0.126609109,1.067486126,0.065535927,0.029282951,0.198184628,0.026564144,0.813749847,"1"
"1620","3","1","0","1","1","0","0","0","0","0","0","1",47.88854876,8.10516129,0.006735684,2059.497,9.446128863,0.148997467,1.256250282,0.077124681,0.034461071,0.233229724,0.031261496,0.957645677,"1"
"1621","3","1","0","1","1","0","0","0","0","0","0","1",8.096466766,7.688333333,0.001138795,348.197,1.59704711,0.025190846,0.212392919,0.013039389,0.005826297,0.039431905,0.005285348,0.161908151,"1"
"1622","3","1","0","1","1","0","0","0","0","0","0","1",36.74176651,8.347096774,0.005167852,1580.118,7.247399849,0.114316058,0.963839075,0.059172748,0.026439737,0.178941987,0.023984911,0.734739197,"1"
"1623","3","1","0","1","1","0","0","0","0","0","0","1",30.6701082,7.960322581,0.004313853,1319,6.049750968,0.095425076,0.804562532,0.04939432,0.022070512,0.149371427,0.020021351,0.613321917,"1"
"1624","3","1","0","1","1","0","0","0","0","0","0","1",43.5858744,8.27483871,0.006130498,1874.456,8.597416225,0.135610392,1.143379125,0.070195208,0.031364824,0.212274577,0.028452723,0.871603448,"1"
"1625","3","1","0","1","1","0","0","0","0","0","0","1",23.22259674,7.874216667,0.003266336,998.712,4.580711819,0.07225335,0.609193522,0.037400076,0.016711209,0.113100103,0.015159639,0.464391174,"1"
"1626","3","1","0","1","1","0","0","0","0","0","0","1",32.35280194,8.363333333,0.004550529,1391.366,6.381666267,0.100660506,0.848704285,0.052104304,0.023281395,0.157566584,0.021119809,0.646971389,"1"
"1627","3","1","0","1","1","0","0","0","0","0","0","1",24.53678413,8.133333333,0.00345118,1055.23,4.839938373,0.076342232,0.643668325,0.03951658,0.017656911,0.119500539,0.016017536,0.490671483,"1"
"1628","3","1","0","1","1","0","0","0","0","0","0","1",24.97232757,7.948709677,0.003512441,1073.961,4.925850341,0.077697354,0.655093845,0.040218024,0.017970333,0.121621749,0.016301858,0.499381213,"1"
"1629","3","1","0","1","1","0","0","0","0","0","0","1",47.52476268,8.295,0.006684516,2043.852,9.374371203,0.147865605,1.246707158,0.076538802,0.034199287,0.231457991,0.031024017,0.950370907,"1"
"1630","4","0","1","0","0","0","0","0","0","1","0","1",69.6111,7.717741935,0.008875452,2713.7508,12.44694202,0.196330461,1.655331475,0.10162538,0.045408544,0.307321326,0.041192538,1.5218,"0"
"1631","4","1","0","1","1","0","0","0","0","0","0","1",288.4263,8.487096774,0.032338993,9887.943,45.35223104,0.71535839,6.031439317,0.370286749,0.165452588,1.11976964,0.150090963,17.6432,"1"
"1632","4","1","0","1","1","0","0","0","0","0","0","1",248.1522,8.226785714,0.019809974,6057.0808,27.78152421,0.438208793,3.694693151,0.226827436,0.101351686,0.685939956,0.091941579,11.1376,"1"
"1633","4","1","0","1","1","0","0","0","0","0","0","1",1185.5037,7.957419355,0.03472821,10618.4679,48.70287071,0.768209334,6.477044293,0.397643671,0.177676286,1.202498636,0.161179739,0.8384,"1"
"1634","4","1","0","1","1","0","0","0","0","0","0","1",112.949,7.744,0.020812323,6363.5583,29.18721985,0.460381378,3.881638044,0.2383045,0.106479901,0.720647296,0.096593659,0.1889,"1"
"1635","4","1","0","1","1","0","0","0","0","0","0","1",845.8248,8.157719355,0.016797175,5135.89,23.55637263,0.371563833,3.132785947,0.192330398,0.08593762,0.581618815,0.077958649,1.05,"1"
"1636","4","1","0","1","1","0","0","0","0","0","0","1",1218.1424,7.831935484,0.025654965,7844.2402,35.97854416,0.567503579,4.784823168,0.293753534,0.131255797,0.888328545,0.11906921,3.2293,"1"
"1637","4","1","0","1","1","0","0","0","0","0","0","1",261.818,7.831333333,0.018856803,5765.64,26.44479619,0.417124062,3.516920333,0.215913471,0.096475077,0.652935461,0.087517743,6.1915,"1"
"1638","2","1","0","1","1","0","0","0","0","0","0","1",248.9885,8.334193548,0.022786315,6967.1243,31.95554737,0.504047285,4.249800735,0.260907027,0.116579226,0.78899871,0.105755302,135.9235,"1"
"1639","4","1","0","1","1","0","0","0","0","0","0","1",405.3395,8.177258065,0.032121586,9821.4687,45.04733873,0.710549205,5.990891378,0.367797399,0.164340289,1.112241693,0.149081937,20.4116,"1"
"1640","4","1","0","1","1","0","0","0","0","0","0","1",97.3,7.885806452,0.027684176,8464.69,38.82431124,0.612390971,5.163284626,0.31698833,0.141637635,0.958591981,0.128487136,1.33,"1"
"1641","4","1","0","1","1","0","0","0","0","0","0","1",394.1599,8.123,0.027480499,8402.414,38.53867493,0.607885518,5.125297563,0.314656199,0.140595586,0.951539476,0.127541836,9.4028,"1"
"1642","4","1","0","1","1","0","0","0","0","0","0","1",214.46,8.054193548,0.046727236,14287.28,65.5303154,1.033635168,8.714943272,0.535034482,0.239065643,1.6179768,0.216869334,0.64,"1"
"1643","4","1","0","1","1","0","0","0","0","0","0","1",107.6684,8.500444433,0.015182809,4642.2827,21.29238382,0.335853057,2.831695773,0.173845639,0.077678207,0.525719781,0.07046609,0.1061,"1"
"1644","4","1","0","1","1","0","0","0","0","0","0","1",57.47,7.902333333,0.020490998,6265.31,28.7365923,0.453273454,3.821708627,0.234625267,0.104835935,0.709521072,0.095102329,3.63,"1"
"1645","4","1","0","1","1","0","0","0","0","0","0","1",319.4743,7.936774194,0.031166524,9529.45,43.7079601,0.689422665,5.812766053,0.356861792,0.15945401,1.079171754,0.14464933,1.9158,"1"
"1646","4","1","0","1","1","0","0","0","0","0","0","1",238.5029,8.438387097,0.02623505,8021.6067,36.79205679,0.58033543,4.89301304,0.30039561,0.134223628,0.908414586,0.12176149,6.8799,"1"
"1647","4","1","0","1","1","0","0","0","0","0","0","1",567.91,8.029,0.079134803,24196.19,110.9787141,1.750510448,14.75917202,0.90610641,0.404869066,2.740120868,0.367278559,4.75,"1"
"1648","4","1","0","1","1","0","0","0","0","0","0","1",71.0652,8.003,0.015867685,4851.69,22.2528554,0.351002949,2.959429865,0.181687588,0.08118217,0.549434312,0.073644723,1.4545,"1"
"1649","4","1","0","1","1","0","0","0","0","0","0","1",151.7774,7.813548387,0.021282041,6507.1787,29.84595197,0.470771816,3.969243497,0.243682841,0.108883066,0.736911727,0.0987737,0.2276,"1"
"1650","4","1","0","1","1","0","0","0","0","0","0","1",588.4409,7.96566129,0.058627714,17925.96,82.21955563,1.296881049,10.9344623,0.671296897,0.299950806,2.030042626,0.272101548,1.582,"1"
"1651","4","1","0","1","1","0","0","0","0","0","0","1",275.7292,8.521333333,0.033274339,10173.9337,46.66396153,0.736048826,6.205887688,0.380996617,0.170238002,1.152156932,0.15443207,8.2167,"1"
"1652","4","0","1","0","0","0","0","0","0","1","0","1",697.9353998,7.473833334,0.09816694,30015.44,137.6693989,2.171513008,18.30879334,1.124027484,0.502241186,3.399127446,0.455610059,13.95688188,"1"
"1653","4","0","1","1","0","0","0","0","0","1","1","0",366.1152202,7.473833334,0.051495326,15745.167,72.21708818,1.139108237,9.604223983,0.589629886,0.263460117,1.783076619,0.238998877,7.321346481,"1"
"1654","4","0","1","1","0","0","0","0","0","1","1","0",204.6584929,7.473833334,0.028785899,8801.552,40.36936902,0.636761768,5.368763431,0.329603243,0.147274267,0.996740243,0.133600428,4.092634379,"1"
"1655","4","0","1","1","0","0","0","0","0","1","1","0",722.4784621,7.473833334,0.101619003,31070.94,142.5105757,2.247874773,18.95262636,1.163554175,0.519902615,3.518658561,0.471631693,14.44767891,"1"
"1656","4","0","1","1","0","0","0","0","0","1","1","0",421.2191735,7.473833334,0.05924588,18114.97,83.08647255,1.310555267,11.04975446,0.678375002,0.303113465,2.051447245,0.274970567,8.42328137,"1"
"1657","4","0","1","1","0","0","0","0","0","1","1","0",450.1684771,7.473833334,0.063317696,19359.965,88.79679076,1.400626339,11.80917549,0.72499796,0.323945669,2.192437905,0.293868582,9.002191696,"1"
"1658","4","1","1","1","1","0","0","0","0","1","1","0",289.3476836,7.473833334,0.040697716,12443.699,57.07451105,0.900258475,7.590397254,0.46599549,0.208217442,1.409198692,0.188885268,5.786196608,"0"
"1659","4","1","1","1","1","0","0","0","0","1","1","0",473.5734435,7.473833334,0.066609683,20366.52,93.41347543,1.473447103,12.42315307,0.762691743,0.340788113,2.306426196,0.309147271,9.470229788,"1"
"1660","4","1","0","1","1","0","0","0","0","0","0","1",76.61490053,7.53842742,0.007344064,2245.5147,6.580595592,0.06630685,1.369717205,0.084090729,0.037573661,0.254295477,0.035526898,1.044142063,"1"
"1661","4","1","0","1","1","0","0","0","0","0","0","1",99.49993369,7.53842742,0.009537751,2916.2547,8.546233442,0.086112847,1.778854637,0.109208808,0.048796993,0.330254076,0.046138858,1.35602951,"1"
"1662","4","1","0","1","1","0","0","0","0","0","0","1",78.36580994,7.53842742,0.0075119,2296.8323,6.730984442,0.067822186,1.401019872,0.086012487,0.038432346,0.260106989,0.036338808,1.068004238,"1"
"1663","4","1","0","1","1","0","0","0","0","0","0","1",164.7189,7.609354839,0.011980391,3663.1143,14.4645,0.1083,2.23442344,0.137177438,0.061294016,0.414832911,0.0744,1.703311816,"1"
"1664","4","1","0","1","1","0","0","0","0","0","0","1",61.51851685,7.53842742,0.005896972,1803.0531,5.28393926,0.053241589,1.099824843,0.06752129,0.030170057,0.204188487,0.028526593,0.838401807,"1"
"1665","4","1","0","1","1","0","0","0","0","0","0","1",27.91160988,7.53842742,0.002675519,818.0645,2.397379827,0.024156279,0.499002309,0.030635133,0.013688478,0.092642503,0.012942821,0.380391878,"1"
"1666","4","1","0","1","1","0","0","0","0","0","0","1",64.0722,7.4675,0.00900472,2753.2756,5.2654,0.0812,1.67944078,0.103105517,0.046069903,0.31179735,0.0312,1.280245845,"1"
"1667","4","1","0","1","1","0","0","0","0","0","0","1",100.6191761,7.53842742,0.009645038,2949.0587,8.642367241,0.087081502,1.798864394,0.110437263,0.049345895,0.333968996,0.046657859,1.371283044,"1"
"1668","4","1","0","1","1","0","0","0","0","0","0","1",130.5597625,7.53842742,0.012515049,3826.5907,11.21401962,0.112993772,2.33414064,0.143299353,0.064029428,0.433345954,0.060541531,1.77932672,"1"
"1669","4","1","0","1","1","0","0","0","0","0","0","1",104.5972461,7.53842742,0.010026364,3065.6524,8.984051038,0.090524348,1.869984123,0.1148035,0.051296829,0.347172762,0.048502519,1.425497958,"1"
"1670","4","1","0","1","1","0","0","0","0","0","0","1",109.2209106,7.53842742,0.010469574,3201.1679,9.381186136,0.094525928,1.952645756,0.119878326,0.053564378,0.362519346,0.050646547,1.488511322,"1"
"1671","2","1","0","1","1","0","0","0","0","0","0","1",57.51400995,7.473833334,0.008089537,2473.45,11.34477372,0.178945531,1.508752991,0.092626521,0.041387648,0.28010823,0.037544967,1.150129716,"1"
"1672","2","1","0","1","1","0","0","0","0","0","0","1",26.33141564,7.473833334,0.003703601,1132.41,5.193933657,0.081925937,0.690746518,0.04240684,0.018948346,0.128240862,0.017189066,0.526559418,"1"
"1673","2","1","0","1","1","0","0","0","0","0","0","1",53.32552883,7.473833334,0.007500413,2293.32,10.51858597,0.16591375,1.398877442,0.085880957,0.038373576,0.259709235,0.034810739,1.066371053,"1"
"1674","2","1","0","1","1","0","0","0","0","0","0","1",70.64658289,7.473833334,0.009936677,3038.23,13.93520461,0.219805406,1.85325703,0.113776577,0.050837977,0.344067286,0.04611787,1.412746814,"1"
"1675","2","1","0","1","1","0","0","0","0","0","0","1",25.67406616,7.473833334,0.003611143,1104.14,5.064269927,0.0798807,0.673502407,0.041348176,0.018475311,0.125039399,0.016759951,0.513414148,"1"
"1676","2","1","0","1","1","0","0","0","0","0","0","1",73.02113289,7.473833334,0.010270666,3140.35,14.40359018,0.227193434,1.915548103,0.117600798,0.052546726,0.355631964,0.047667968,1.460231601,"1"
"1677","2","1","0","1","1","0","0","0","0","0","0","1",26.16841529,7.473833334,0.003680675,1125.4,5.161781456,0.081418788,0.686470564,0.042144327,0.018831049,0.127447008,0.01708266,0.523299837,"1"
"1678","2","1","0","1","1","0","0","0","0","0","0","1",73.53082869,7.473833334,0.010342356,3162.27,14.50412888,0.22877927,1.928918847,0.118421665,0.052913508,0.358114315,0.048000696,1.470424184,"1"
"1679","2","1","0","1","1","0","0","0","0","0","0","1",65.85911619,7.473833334,0.009263304,2832.34,12.99086555,0.204909978,1.727668418,0.106066345,0.047392868,0.320751074,0.042992626,1.317010006,"1"
"1680","2","1","0","1","1","0","0","0","0","0","0","1",40.00181996,7.473833334,0.005626389,1720.32,7.89045306,0.124459187,1.049359375,0.064423076,0.028785704,0.194819297,0.026113064,0.799931736,"1"
"1681","2","1","0","1","1","0","0","0","0","0","0","1",49.21912921,7.473833334,0.006922835,2116.72,9.708588984,0.153137352,1.29115512,0.079267586,0.03541857,0.239709997,0.032130094,0.984253805,"1"
"1682","2","1","0","1","1","0","0","0","0","0","0","1",58.53549429,7.473833334,0.008233212,2517.38,11.54626391,0.182123714,1.535549376,0.094271625,0.042122718,0.285083126,0.038211789,1.17055673,"1"
"1683","2","0","1","1","0","0","0","0","0","1","1","0",72.30402437,7.473833334,0.010169802,3109.51,14.26213884,0.224962267,1.896736346,0.116445893,0.052030688,0.352139458,0.047199842,1.445891307,"1"
"1684","2","0","1","1","0","0","0","0","0","1","1","0",61.70690904,7.473833334,0.008679282,2653.77,12.17183292,0.191991058,1.618744436,0.0993792,0.044404899,0.300528743,0.040282078,1.233976728,"1"
"1685","3","0","1","0","0","0","0","0","0","0","0","0",18.49,7.617333333,0.002409773,736.81,3.379467029,0.053305649,0.449438756,0.027592289,0.012328866,0.083440759,0.011184179,0.342609342,"0"
"1686","3","0","1","0","0","0","0","0","0","1","0","1",22.31,7.07516129,0.002963182,906.02,4.155568895,0.065547405,0.552653332,0.033928917,0.015160216,0.102603109,0.013752649,0.421290313,"1"
"1687","3","0","1","0","0","0","0","0","0","1","0","1",149.78,7.260848214,0.015687446,4796.58,22.00008681,0.347015931,2.925813913,0.179623812,0.080260027,0.543193327,0.072808198,2.230362123,"1"
"1688","3","0","1","0","0","0","0","0","0","1","0","1",21.23,6.970067194,0.00277627,848.87,3.893443597,0.061412801,0.517793023,0.031788746,0.014203939,0.096131102,0.012885159,0.39471613,"1"
"1689","3","0","1","0","0","0","0","0","0","1","0","1",23.81,7.260848214,0.003113889,952.1,4.366920316,0.068881134,0.580761173,0.035654535,0.015931262,0.107821483,0.014452107,0.442717056,"1"
"1690","3","0","1","0","0","0","0","0","0","1","0","1",16.36,7.119099484,0.001775319,542.82,2.489708734,0.039271145,0.331108896,0.020327691,0.009082877,0.061472174,0.008239568,0.252405916,"1"
