"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Zn","Ni","NH3N","HW17"
"664","3","0","0","0","0","0","0","0","0","0","1","0",92.59795128,7.485,0.099866655,3088.055,16.81338912,0.109790281,0.076896215,0.069026011,0.213064117,0.079943941,0.869707762,147.95
"313","5","1","0","0","0","0","0","0","0","0","0","0",184.158,7.485,0.359859945,11127.511,60.58544048,0.441,0.27708816,0.248728632,0.767756179,0.288070349,0.769,151.068
"622","4","0","0","0","0","0","0","0","0","0","1","0",71.75475757,7.485,0.077387324,2392.954,13.02880511,0.085077206,0.059587379,0.053488707,0.165104777,0.061949082,0.673942228,156.7805
"203","3","1","0","0","0","0","0","0","0","1","1","0",1076.983451,7.741666667,1.161523915,35916.39,195.5522945,1.276943109,0.89436051,0.80282415,2.478095088,0.929807843,10.11535195,158.314
"711","4","0","1","0","0","0","0","0","0","0","1","0",19.93192375,7.485,0.021496529,664.711,3.619120999,0.023632613,0.016552089,0.014858009,0.045862545,0.017208119,0.187206613,164.252
"665","3","0","0","0","0","0","0","0","0","0","1","0",42.68173768,7.485,0.046032146,1423.396,7.749897855,0.050606303,0.035444241,0.03181658,0.098208941,0.036849048,0.400879696,166.37
"589","4","0","1","0","0","0","0","0","0","0","1","0",4.80487249,7.485,0.005182043,160.238,0.87244037,0.005696976,0.003990115,0.003581733,0.011055816,0.00204218,0.045128805,208.435
"320","4","1","1","0","0","0","0","0","0","1","1","1",621.13,7.460689655,0.16,4521.56,24.61832698,0.160755991,0.112592182,0.101068553,0.311970541,0.117054691,1.273434517,213.112
"321","4","1","1","0","0","0","0","0","0","1","1","1",299.93,7.362142857,0.37,9538.94,51.936222,0.339139978,0.237530867,0.213219964,0.658150787,0.246945231,2.686509844,230.63
"322","4","1","1","0","0","0","0","0","0","1","1","1",267.77,7.309680516,1.01,8388.94,45.6748706,0.298253781,0.208894509,0.187514492,0.578805136,0.217173892,2.362628331,249.439
"590","4","0","1","0","0","0","0","0","0","0","1","0",12.59768491,7.485,0.013586571,420.121,2.287413226,0.014936652,0.010461509,0.00939079,0.02898676,0.004,0.118321239,277.404
"343","4","1","1","0","0","0","0","0","0","1","1","1",183.72,7.434642857,0.07,4290.14,23.35832529,0.152528267,0.10682955,0.095895718,0.296003436,0.111063663,1.208258291,288.543
"591","4","0","1","0","0","0","0","0","0","0","1","0",37.77101514,7.485,0.040735944,1259.628,6.858237859,0.044783824,0.031366224,0.028155942,0.086909569,0.011,0.354756715,297.469
"323","4","1","1","0","0","0","0","0","0","1","1","1",157.73,7.378571429,0.13,7279.67,39.63527994,0.258815667,0.181272377,0.16271944,0.502269701,0.188456976,2.050217856,300.379
"324","4","1","1","0","0","0","0","0","0","1","1","1",258.15,7.240967742,0.296,14274.36,77.71894255,0.50749938,0.355448415,0.319068841,0.98487686,0.369536356,4.020175057,302.63
"334","4","1","1","0","0","0","0","0","0","1","1","1",394.3,7.415333333,0.29,11033.64,60.07434542,0.392281367,0.274750661,0.246630373,0.761279435,0.285640205,3.10747132,303
"328","4","1","1","0","0","0","0","0","0","1","1","1",408.35,7.426622233,0.89,9494.31,51.69322712,0.337553238,0.236419527,0.212222368,0.655071486,0.245789844,2.673940425,304.107
"326","4","1","1","0","0","0","0","0","0","1","1","1",441.78,7.37109525,0.13,8960.12,48.78474772,0.318561066,0.223117565,0.200281841,0.618214396,0.231960669,2.523493238,305.05
"341","4","1","1","0","0","0","0","0","0","1","1","1",288.59,7.434,0.59,12932.53,70.41314329,0.45979301,0.322035264,0.289075472,0.892295664,0.334798899,3.642267291,312.193
"332","4","1","1","0","0","0","0","0","0","1","1","1",479.62,7.283548387,1.8,11476.95,62.48801471,0.408042462,0.285789603,0.256539497,0.791866149,0.297116668,3.232323419,313.77
"331","4","1","1","0","0","0","0","0","0","1","1","1",632.279658,7.378451613,0.44,13569.03,73.87866518,0.482422631,0.337884865,0.303302892,0.936211757,0.351276688,3.821528668,318.955
"325","4","1","1","0","0","0","0","0","0","1","1","1",247.94,7.410740741,0.3,7737.57,42.12838672,0.275095484,0.192674627,0.172954689,0.533863069,0.200311147,2.179179026,326.576
"327","4","1","1","0","0","0","0","0","0","1","1","1",227.28,7.37,0.26,6132.28,33.38813909,0.218022265,0.152701011,0.137072308,0.42310413,0.158753205,1.727071413,327.954
"329","4","1","1","0","0","0","0","0","0","1","1","1",334.97,7.3932,0.25,8532.73,46.45775731,0.303365978,0.21247505,0.19072857,0.588726102,0.220896345,2.403124786,332.22
"330","4","1","1","0","0","0","0","0","0","1","1","1",358.91,7.477037037,0.59,10349.41,56.34895023,0.367954791,0.257712526,0.231336064,0.714070153,0.267926776,2.914767453,334.509
"335","4","1","1","0","0","0","0","0","0","1","1","1",346.29,7.582666667,0.221,11275,61.38846696,0.400862491,0.28076081,0.252025393,0.777932362,0.291888562,3.175447009,336.395
"333","4","1","1","0","0","0","0","0","0","1","1","1",390.92,7.464967742,0.28,11212.92,61.05046288,0.398655347,0.279214945,0.250637744,0.773649077,0.290281427,3.15796304,338.819
"592","4","0","1","0","0","0","0","0","0","0","1","0",34.24027137,7.485,0.036928046,1141.881,6.217146257,0.04059754,0.028434185,0.025523992,0.078785471,0.026,0.32159491,345.957
"338","4","1","1","0","0","0","0","0","0","1","1","1",236.62,7.480645161,1.25,10435.14,56.81572037,0.371002768,0.259847305,0.233252351,0.719985198,0.270146165,2.938912115,347.56
"336","4","1","1","0","0","0","0","0","0","1","1","1",293.13,7.353870968,0.215,10272.78,55.93172644,0.365230348,0.255804349,0.229623185,0.708782972,0.265942969,2.893185678,357.21
"342","4","1","1","0","0","0","0","0","0","1","1","1",473.93,7.85,0.178,9545.46,51.97172114,0.339371785,0.237693222,0.213365703,0.658600643,0.247114021,2.688346111,360.48
"339","4","1","1","0","0","0","0","0","0","1","1","1",519.2,7.176106,0.392,29879.62,162.6841743,1.062316532,0.74403781,0.667886737,2.061580787,0.773527212,8.415179597,360.53
"340","4","1","1","0","0","0","0","0","0","1","1","1",342.92,7.347419355,0.61,13492.76,73.46340146,0.479710987,0.335985652,0.301598061,0.930949416,0.349302201,3.800048282,364.206
"337","4","1","1","0","0","0","0","0","0","1","1","1",408.35,7.409333333,0.77,10635.07,57.90426992,0.378110922,0.264825798,0.237721303,0.733779612,0.275321977,2.995219621,366.37
"593","4","0","1","0","0","0","0","0","0","0","1","0",10.74812776,7.485,0.011591828,358.44,1.951581561,0.012743694,0.008925579,0.00801206,0.024731005,0.002,0.100949643,399.996
"594","4","0","1","0","0","0","0","0","0","0","1","0",36.14914054,7.485,0.038986756,1205.54,6.563747447,0.042860822,0.030019369,0.026946935,0.083177701,0.015,0.339523582,423.792
"268","4","1","0","0","0","0","0","0","0","0","1","0",9.325599073,8.251,0.010057635,311,1.693287204,0.01105705,0.007744267,0.006951654,0.021457824,0.008051206,0.087588827,536.228
"269","4","1","0","0","0","0","0","0","0","0","1","0",25.45798589,8.044516129,0.027456373,849,4.622510727,0.030184679,0.021141102,0.018977344,0.058577789,0.021979015,0.239109048,655.038
"595","4","0","1","0","0","0","0","0","0","0","1","0",29.87834984,7.485,0.032223724,996.415,5.425134307,0.035425756,0.02481191,0.022272451,0.068748867,0.013,0.280626433,788.037
"344","4","1","1","0","0","0","0","0","0","1","1","1",351.71,7.336538462,0.16,6218.97,33.86013609,0.221104373,0.154859694,0.139010054,0.429085412,0.160997447,1.751486447,832.604
